latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.52,13.419998,38.0,0,GMT,GMT

time,temperature_2m (°C),direct_radiation (W/m²)
2025-06-11T00:00,NaN,NaN
2025-06-11T01:00,NaN,NaN
2025-06-11T02:00,NaN,NaN
2025-06-11T03:00,NaN,NaN
2025-06-11T04:00,NaN,NaN
2025-06-11T05:00,NaN,NaN
2025-06-11T06:00,NaN,NaN
2025-06-11T07:00,NaN,NaN
2025-06-11T08:00,NaN,NaN
2025-06-11T09:00,NaN,NaN
2025-06-11T10:00,NaN,NaN
2025-06-11T11:00,NaN,NaN
2025-06-11T12:00,NaN,NaN
2025-06-11T13:00,NaN,NaN
2025-06-11T14:00,NaN,NaN
2025-06-11T15:00,NaN,NaN
2025-06-11T16:00,NaN,NaN
2025-06-11T17:00,NaN,NaN
2025-06-11T18:00,NaN,NaN
2025-06-11T19:00,NaN,NaN
2025-06-11T20:00,NaN,NaN
2025-06-11T21:00,NaN,NaN
2025-06-11T22:00,NaN,NaN
2025-06-11T23:00,NaN,NaN
2025-06-12T00:00,NaN,NaN
2025-06-12T01:00,NaN,NaN
2025-06-12T02:00,NaN,NaN
2025-06-12T03:00,NaN,NaN
2025-06-12T04:00,NaN,NaN
2025-06-12T05:00,NaN,NaN
2025-06-12T06:00,NaN,NaN
2025-06-12T07:00,NaN,NaN
2025-06-12T08:00,NaN,NaN
2025-06-12T09:00,NaN,NaN
2025-06-12T10:00,NaN,NaN
2025-06-12T11:00,NaN,NaN
2025-06-12T12:00,NaN,NaN
2025-06-12T13:00,NaN,NaN
2025-06-12T14:00,NaN,NaN
2025-06-12T15:00,NaN,NaN
2025-06-12T16:00,NaN,NaN
2025-06-12T17:00,NaN,NaN
2025-06-12T18:00,NaN,NaN
2025-06-12T19:00,NaN,NaN
2025-06-12T20:00,NaN,NaN
2025-06-12T21:00,NaN,NaN
2025-06-12T22:00,NaN,NaN
2025-06-12T23:00,NaN,NaN
2025-06-13T00:00,NaN,NaN
2025-06-13T01:00,NaN,NaN
2025-06-13T02:00,NaN,NaN
2025-06-13T03:00,NaN,NaN
2025-06-13T04:00,NaN,NaN
2025-06-13T05:00,NaN,NaN
2025-06-13T06:00,NaN,NaN
2025-06-13T07:00,NaN,NaN
2025-06-13T08:00,NaN,NaN
2025-06-13T09:00,NaN,NaN
2025-06-13T10:00,NaN,NaN
2025-06-13T11:00,NaN,NaN
2025-06-13T12:00,NaN,NaN
2025-06-13T13:00,NaN,NaN
2025-06-13T14:00,NaN,NaN
2025-06-13T15:00,NaN,NaN
2025-06-13T16:00,NaN,NaN
2025-06-13T17:00,NaN,NaN
2025-06-13T18:00,NaN,NaN
2025-06-13T19:00,NaN,NaN
2025-06-13T20:00,NaN,NaN
2025-06-13T21:00,NaN,NaN
2025-06-13T22:00,NaN,NaN
2025-06-13T23:00,NaN,NaN
2025-06-14T00:00,NaN,NaN
2025-06-14T01:00,NaN,NaN
2025-06-14T02:00,NaN,NaN
2025-06-14T03:00,NaN,NaN
2025-06-14T04:00,NaN,NaN
2025-06-14T05:00,NaN,NaN
2025-06-14T06:00,NaN,NaN
2025-06-14T07:00,NaN,NaN
2025-06-14T08:00,NaN,NaN
2025-06-14T09:00,NaN,NaN
2025-06-14T10:00,NaN,NaN
2025-06-14T11:00,NaN,NaN
2025-06-14T12:00,NaN,NaN
2025-06-14T13:00,NaN,NaN
2025-06-14T14:00,NaN,NaN
2025-06-14T15:00,NaN,NaN
2025-06-14T16:00,NaN,NaN
2025-06-14T17:00,NaN,NaN
2025-06-14T18:00,NaN,NaN
2025-06-14T19:00,NaN,NaN
2025-06-14T20:00,NaN,NaN
2025-06-14T21:00,NaN,NaN
2025-06-14T22:00,NaN,NaN
2025-06-14T23:00,NaN,NaN
2025-06-15T00:00,NaN,NaN
2025-06-15T01:00,NaN,NaN
2025-06-15T02:00,NaN,NaN
2025-06-15T03:00,NaN,NaN
2025-06-15T04:00,NaN,NaN
2025-06-15T05:00,NaN,NaN
2025-06-15T06:00,NaN,NaN
2025-06-15T07:00,NaN,NaN
2025-06-15T08:00,NaN,NaN
2025-06-15T09:00,NaN,NaN
2025-06-15T10:00,NaN,NaN
2025-06-15T11:00,NaN,NaN
2025-06-15T12:00,NaN,NaN
2025-06-15T13:00,NaN,NaN
2025-06-15T14:00,NaN,NaN
2025-06-15T15:00,NaN,NaN
2025-06-15T16:00,NaN,NaN
2025-06-15T17:00,NaN,NaN
2025-06-15T18:00,NaN,NaN
2025-06-15T19:00,NaN,NaN
2025-06-15T20:00,NaN,NaN
2025-06-15T21:00,NaN,NaN
2025-06-15T22:00,NaN,NaN
2025-06-15T23:00,NaN,NaN
2025-06-16T00:00,NaN,NaN
2025-06-16T01:00,NaN,NaN
2025-06-16T02:00,NaN,NaN
2025-06-16T03:00,NaN,NaN
2025-06-16T04:00,NaN,NaN
2025-06-16T05:00,NaN,NaN
2025-06-16T06:00,NaN,NaN
2025-06-16T07:00,NaN,NaN
2025-06-16T08:00,NaN,NaN
2025-06-16T09:00,NaN,NaN
2025-06-16T10:00,NaN,NaN
2025-06-16T11:00,NaN,NaN
2025-06-16T12:00,NaN,NaN
2025-06-16T13:00,NaN,NaN
2025-06-16T14:00,NaN,NaN
2025-06-16T15:00,NaN,NaN
2025-06-16T16:00,NaN,NaN
2025-06-16T17:00,NaN,NaN
2025-06-16T18:00,NaN,NaN
2025-06-16T19:00,NaN,NaN
2025-06-16T20:00,NaN,NaN
2025-06-16T21:00,NaN,NaN
2025-06-16T22:00,NaN,NaN
2025-06-16T23:00,NaN,NaN
2025-06-17T00:00,NaN,NaN
2025-06-17T01:00,NaN,NaN
2025-06-17T02:00,NaN,NaN
2025-06-17T03:00,NaN,NaN
2025-06-17T04:00,NaN,NaN
2025-06-17T05:00,NaN,NaN
2025-06-17T06:00,NaN,NaN
2025-06-17T07:00,NaN,NaN
2025-06-17T08:00,NaN,NaN
2025-06-17T09:00,NaN,NaN
2025-06-17T10:00,NaN,NaN
2025-06-17T11:00,NaN,NaN
2025-06-17T12:00,NaN,NaN
2025-06-17T13:00,NaN,NaN
2025-06-17T14:00,NaN,NaN
2025-06-17T15:00,NaN,NaN
2025-06-17T16:00,NaN,NaN
2025-06-17T17:00,NaN,NaN
2025-06-17T18:00,NaN,NaN
2025-06-17T19:00,NaN,NaN
2025-06-17T20:00,NaN,NaN
2025-06-17T21:00,NaN,NaN
2025-06-17T22:00,NaN,NaN
2025-06-17T23:00,NaN,NaN
2025-06-18T00:00,NaN,NaN
2025-06-18T01:00,NaN,NaN
2025-06-18T02:00,NaN,NaN
2025-06-18T03:00,NaN,NaN
2025-06-18T04:00,NaN,NaN
2025-06-18T05:00,NaN,NaN
2025-06-18T06:00,NaN,NaN
2025-06-18T07:00,NaN,NaN
2025-06-18T08:00,NaN,NaN
2025-06-18T09:00,NaN,NaN
2025-06-18T10:00,NaN,NaN
2025-06-18T11:00,NaN,NaN
2025-06-18T12:00,NaN,NaN
2025-06-18T13:00,NaN,NaN
2025-06-18T14:00,NaN,NaN
2025-06-18T15:00,NaN,NaN
2025-06-18T16:00,NaN,NaN
2025-06-18T17:00,NaN,NaN
2025-06-18T18:00,NaN,NaN
2025-06-18T19:00,NaN,NaN
2025-06-18T20:00,NaN,NaN
2025-06-18T21:00,NaN,NaN
2025-06-18T22:00,NaN,NaN
2025-06-18T23:00,NaN,NaN
2025-06-19T00:00,NaN,NaN
2025-06-19T01:00,NaN,NaN
2025-06-19T02:00,NaN,NaN
2025-06-19T03:00,NaN,NaN
2025-06-19T04:00,NaN,NaN
2025-06-19T05:00,NaN,NaN
2025-06-19T06:00,NaN,NaN
2025-06-19T07:00,NaN,NaN
2025-06-19T08:00,NaN,NaN
2025-06-19T09:00,NaN,NaN
2025-06-19T10:00,NaN,NaN
2025-06-19T11:00,NaN,NaN
2025-06-19T12:00,NaN,NaN
2025-06-19T13:00,NaN,NaN
2025-06-19T14:00,NaN,NaN
2025-06-19T15:00,NaN,NaN
2025-06-19T16:00,NaN,NaN
2025-06-19T17:00,NaN,NaN
2025-06-19T18:00,NaN,NaN
2025-06-19T19:00,NaN,NaN
2025-06-19T20:00,NaN,NaN
2025-06-19T21:00,NaN,NaN
2025-06-19T22:00,NaN,NaN
2025-06-19T23:00,NaN,NaN
2025-06-20T00:00,NaN,NaN
2025-06-20T01:00,NaN,NaN
2025-06-20T02:00,NaN,NaN
2025-06-20T03:00,NaN,NaN
2025-06-20T04:00,NaN,NaN
2025-06-20T05:00,NaN,NaN
2025-06-20T06:00,NaN,NaN
2025-06-20T07:00,NaN,NaN
2025-06-20T08:00,NaN,NaN
2025-06-20T09:00,NaN,NaN
2025-06-20T10:00,NaN,NaN
2025-06-20T11:00,NaN,NaN
2025-06-20T12:00,NaN,NaN
2025-06-20T13:00,NaN,NaN
2025-06-20T14:00,NaN,NaN
2025-06-20T15:00,NaN,NaN
2025-06-20T16:00,NaN,NaN
2025-06-20T17:00,NaN,NaN
2025-06-20T18:00,NaN,NaN
2025-06-20T19:00,NaN,NaN
2025-06-20T20:00,NaN,NaN
2025-06-20T21:00,NaN,NaN
2025-06-20T22:00,NaN,NaN
2025-06-20T23:00,NaN,NaN
2025-06-21T00:00,NaN,NaN
2025-06-21T01:00,NaN,NaN
2025-06-21T02:00,NaN,NaN
2025-06-21T03:00,NaN,NaN
2025-06-21T04:00,NaN,NaN
2025-06-21T05:00,NaN,NaN
2025-06-21T06:00,NaN,NaN
2025-06-21T07:00,NaN,NaN
2025-06-21T08:00,NaN,NaN
2025-06-21T09:00,NaN,NaN
2025-06-21T10:00,NaN,NaN
2025-06-21T11:00,NaN,NaN
2025-06-21T12:00,NaN,NaN
2025-06-21T13:00,NaN,NaN
2025-06-21T14:00,NaN,NaN
2025-06-21T15:00,NaN,NaN
2025-06-21T16:00,NaN,NaN
2025-06-21T17:00,NaN,NaN
2025-06-21T18:00,NaN,NaN
2025-06-21T19:00,NaN,NaN
2025-06-21T20:00,NaN,NaN
2025-06-21T21:00,NaN,NaN
2025-06-21T22:00,NaN,NaN
2025-06-21T23:00,NaN,NaN
2025-06-22T00:00,NaN,NaN
2025-06-22T01:00,NaN,NaN
2025-06-22T02:00,NaN,NaN
2025-06-22T03:00,NaN,NaN
2025-06-22T04:00,NaN,NaN
2025-06-22T05:00,NaN,NaN
2025-06-22T06:00,NaN,NaN
2025-06-22T07:00,NaN,NaN
2025-06-22T08:00,NaN,NaN
2025-06-22T09:00,NaN,NaN
2025-06-22T10:00,NaN,NaN
2025-06-22T11:00,NaN,NaN
2025-06-22T12:00,NaN,NaN
2025-06-22T13:00,NaN,NaN
2025-06-22T14:00,NaN,NaN
2025-06-22T15:00,NaN,NaN
2025-06-22T16:00,NaN,NaN
2025-06-22T17:00,NaN,NaN
2025-06-22T18:00,NaN,NaN
2025-06-22T19:00,NaN,NaN
2025-06-22T20:00,NaN,NaN
2025-06-22T21:00,NaN,NaN
2025-06-22T22:00,NaN,NaN
2025-06-22T23:00,NaN,NaN
2025-06-23T00:00,NaN,NaN
2025-06-23T01:00,NaN,NaN
2025-06-23T02:00,NaN,NaN
2025-06-23T03:00,19.6,0.0
2025-06-23T04:00,19.1,13.0
2025-06-23T05:00,19.9,97.0
2025-06-23T06:00,21.3,241.0
2025-06-23T07:00,22.6,394.0
2025-06-23T08:00,24.5,501.0
2025-06-23T09:00,25.8,444.0
2025-06-23T10:00,26.6,417.0
2025-06-23T11:00,26.8,341.0
2025-06-23T12:00,27.4,383.0
2025-06-23T13:00,24.5,28.0
2025-06-23T14:00,24.0,473.0
2025-06-23T15:00,22.3,8.0
2025-06-23T16:00,20.8,270.0
2025-06-23T17:00,20.4,283.0
2025-06-23T18:00,18.8,156.0
2025-06-23T19:00,18.3,49.0
2025-06-23T20:00,17.7,3.0
2025-06-23T21:00,17.1,0.0
2025-06-23T22:00,16.4,0.0
2025-06-23T23:00,15.7,0.0
2025-06-24T00:00,15.1,0.0
2025-06-24T01:00,14.6,0.0
2025-06-24T02:00,14.4,0.0
2025-06-24T03:00,14.3,0.0
2025-06-24T04:00,14.4,22.0
2025-06-24T05:00,15.7,123.0
2025-06-24T06:00,17.3,174.0
2025-06-24T07:00,18.3,100.0
2025-06-24T08:00,18.7,81.0
2025-06-24T09:00,20.5,282.0
2025-06-24T10:00,21.7,278.0
2025-06-24T11:00,21.8,197.0
2025-06-24T12:00,20.9,98.0
2025-06-24T13:00,19.4,34.0
2025-06-24T14:00,19.3,33.0
2025-06-24T15:00,19.4,25.0
2025-06-24T16:00,20.9,97.0
2025-06-24T17:00,19.9,19.0
2025-06-24T18:00,19.6,3.0
2025-06-24T19:00,19.3,2.0
2025-06-24T20:00,19.8,1.0
2025-06-24T21:00,18.9,0.0
2025-06-24T22:00,18.5,0.0
2025-06-24T23:00,18.4,0.0
2025-06-25T00:00,18.5,0.0
2025-06-25T01:00,18.8,0.0
2025-06-25T02:00,18.9,0.0
2025-06-25T03:00,18.6,0.0
2025-06-25T04:00,17.9,4.0
2025-06-25T05:00,17.9,3.0
2025-06-25T06:00,17.5,5.0
2025-06-25T07:00,17.7,5.0
2025-06-25T08:00,18.1,11.0
2025-06-25T09:00,19.9,127.0
2025-06-25T10:00,22.8,462.0
2025-06-25T11:00,24.2,734.0
2025-06-25T12:00,23.7,385.0
2025-06-25T13:00,22.1,103.0
2025-06-25T14:00,23.9,639.0
2025-06-25T15:00,24.1,289.0
2025-06-25T16:00,24.2,254.0
2025-06-25T17:00,23.1,79.0
2025-06-25T18:00,22.2,20.0
2025-06-25T19:00,21.3,8.0
2025-06-25T20:00,20.5,1.0
2025-06-25T21:00,20.2,0.0
2025-06-25T22:00,18.5,0.0
2025-06-25T23:00,17.5,0.0
2025-06-26T00:00,16.9,0.0
2025-06-26T01:00,16.7,0.0
2025-06-26T02:00,16.5,0.0
2025-06-26T03:00,16.4,0.0
2025-06-26T04:00,17.0,20.0
2025-06-26T05:00,18.3,86.0
2025-06-26T06:00,20.4,237.0
2025-06-26T07:00,22.3,368.0
2025-06-26T08:00,24.2,513.0
2025-06-26T09:00,26.2,619.0
2025-06-26T10:00,27.9,487.0
2025-06-26T11:00,27.9,148.0
2025-06-26T12:00,30.2,606.0
2025-06-26T13:00,31.9,727.0
2025-06-26T14:00,29.5,52.0
2025-06-26T15:00,31.3,263.0
2025-06-26T16:00,29.2,168.0
2025-06-26T17:00,26.4,8.0
2025-06-26T18:00,23.6,5.0
2025-06-26T19:00,22.5,2.0
2025-06-26T20:00,20.8,2.0
2025-06-26T21:00,19.9,0.0
2025-06-26T22:00,19.5,0.0
2025-06-26T23:00,19.3,0.0
2025-06-27T00:00,19.1,0.0
2025-06-27T01:00,18.8,0.0
2025-06-27T02:00,18.5,0.0
2025-06-27T03:00,18.4,0.0
2025-06-27T04:00,18.5,20.0
2025-06-27T05:00,19.4,80.0
2025-06-27T06:00,20.1,135.0
2025-06-27T07:00,20.9,178.0
2025-06-27T08:00,21.7,241.0
2025-06-27T09:00,21.9,239.0
2025-06-27T10:00,22.7,411.0
2025-06-27T11:00,18.1,71.0
2025-06-27T12:00,16.3,36.0
2025-06-27T13:00,16.9,64.0
2025-06-27T14:00,20.0,614.0
2025-06-27T15:00,18.5,111.0
2025-06-27T16:00,19.2,119.0
2025-06-27T17:00,19.9,116.0
2025-06-27T18:00,19.3,53.0
2025-06-27T19:00,18.6,25.0
2025-06-27T20:00,17.3,2.0
2025-06-27T21:00,16.8,0.0
2025-06-27T22:00,16.6,0.0
2025-06-27T23:00,15.7,0.0
2025-06-28T00:00,15.1,0.0
2025-06-28T01:00,14.7,0.0
2025-06-28T02:00,14.4,0.0
2025-06-28T03:00,14.4,0.0
2025-06-28T04:00,15.0,21.0
2025-06-28T05:00,16.4,80.0
2025-06-28T06:00,18.1,134.0
2025-06-28T07:00,20.6,367.0
2025-06-28T08:00,22.8,496.0
2025-06-28T09:00,24.6,612.0
2025-06-28T10:00,26.4,694.0
2025-06-28T11:00,28.1,513.0
2025-06-28T12:00,28.7,361.0
2025-06-28T13:00,29.5,720.0
2025-06-28T14:00,30.0,654.0
2025-06-28T15:00,29.6,384.0
2025-06-28T16:00,27.9,106.0
2025-06-28T17:00,25.9,22.0
2025-06-28T18:00,25.3,34.0
2025-06-28T19:00,24.9,11.0
2025-06-28T20:00,23.3,1.0
2025-06-28T21:00,22.3,0.0
2025-06-28T22:00,21.4,0.0
2025-06-28T23:00,20.5,0.0
2025-06-29T00:00,20.2,0.0
2025-06-29T01:00,19.8,0.0
2025-06-29T02:00,19.5,0.0
2025-06-29T03:00,19.3,0.0
2025-06-29T04:00,19.3,19.0
2025-06-29T05:00,20.5,101.0
2025-06-29T06:00,22.2,225.0
2025-06-29T07:00,24.1,363.0
2025-06-29T08:00,25.8,493.0
2025-06-29T09:00,26.2,578.0
2025-06-29T10:00,26.8,640.0
2025-06-29T11:00,27.1,353.0
2025-06-29T12:00,28.8,738.0
2025-06-29T13:00,28.2,306.0
2025-06-29T14:00,27.1,97.0
2025-06-29T15:00,26.2,157.0
2025-06-29T16:00,26.3,214.0
2025-06-29T17:00,25.7,175.0
2025-06-29T18:00,24.5,88.0
2025-06-29T19:00,22.4,31.0
2025-06-29T20:00,20.9,2.0
2025-06-29T21:00,19.5,0.0
2025-06-29T22:00,18.1,0.0
2025-06-29T23:00,16.8,0.0
2025-06-30T00:00,15.7,0.0
2025-06-30T01:00,14.8,0.0
2025-06-30T02:00,14.0,0.0
2025-06-30T03:00,13.4,0.0
2025-06-30T04:00,13.5,24.0
2025-06-30T05:00,14.7,119.0
2025-06-30T06:00,16.4,253.0
2025-06-30T07:00,18.2,398.0
2025-06-30T08:00,20.0,535.0
2025-06-30T09:00,21.8,658.0
2025-06-30T10:00,23.3,746.0
2025-06-30T11:00,24.7,796.0
2025-06-30T12:00,25.4,768.0
2025-06-30T13:00,26.2,741.0
2025-06-30T14:00,26.7,689.0
2025-06-30T15:00,26.7,580.0
2025-06-30T16:00,26.4,448.0
2025-06-30T17:00,25.7,304.0
2025-06-30T18:00,24.5,164.0
2025-06-30T19:00,22.4,51.0
2025-06-30T20:00,20.7,2.0
2025-06-30T21:00,19.3,0.0
2025-06-30T22:00,18.4,0.0
2025-06-30T23:00,17.8,0.0
2025-07-01T00:00,17.4,0.0
2025-07-01T01:00,16.9,0.0
2025-07-01T02:00,16.5,0.0
2025-07-01T03:00,16.1,0.0
2025-07-01T04:00,16.5,23.0
2025-07-01T05:00,18.1,118.0
2025-07-01T06:00,20.0,252.0
2025-07-01T07:00,22.1,398.0
2025-07-01T08:00,24.1,535.0
2025-07-01T09:00,26.1,654.0
2025-07-01T10:00,27.8,742.0
2025-07-01T11:00,29.4,793.0
2025-07-01T12:00,30.6,800.0
2025-07-01T13:00,31.5,766.0
2025-07-01T14:00,32.1,691.0
2025-07-01T15:00,32.2,583.0
2025-07-01T16:00,31.9,450.0
2025-07-01T17:00,31.4,306.0
2025-07-01T18:00,30.3,165.0
2025-07-01T19:00,28.0,51.0
2025-07-01T20:00,26.5,2.0
2025-07-01T21:00,25.4,0.0
2025-07-01T22:00,24.3,0.0
2025-07-01T23:00,23.2,0.0
2025-07-02T00:00,22.5,0.0
2025-07-02T01:00,21.8,0.0
2025-07-02T02:00,21.3,0.0
2025-07-02T03:00,20.9,0.0
2025-07-02T04:00,21.2,23.0
2025-07-02T05:00,22.8,119.0
2025-07-02T06:00,25.0,254.0
2025-07-02T07:00,27.4,400.0
2025-07-02T08:00,29.7,539.0
2025-07-02T09:00,31.7,657.0
2025-07-02T10:00,33.3,746.0
2025-07-02T11:00,34.7,796.0
2025-07-02T12:00,35.7,805.0
2025-07-02T13:00,36.4,773.0
2025-07-02T14:00,36.8,699.0
2025-07-02T15:00,36.7,534.0
2025-07-02T16:00,36.4,401.0
2025-07-02T17:00,36.0,257.0
2025-07-02T18:00,35.6,124.0
2025-07-02T19:00,33.4,30.0
2025-07-02T20:00,31.2,1.0
2025-07-02T21:00,29.6,0.0
2025-07-02T22:00,28.4,0.0
2025-07-02T23:00,27.2,0.0
2025-07-03T00:00,26.8,0.0
2025-07-03T01:00,25.8,0.0
2025-07-03T02:00,23.4,0.0
2025-07-03T03:00,20.6,0.0
2025-07-03T04:00,20.6,3.0
2025-07-03T05:00,20.7,39.0
2025-07-03T06:00,21.2,51.0
2025-07-03T07:00,21.2,48.0
2025-07-03T08:00,20.4,16.0
2025-07-03T09:00,20.7,38.0
2025-07-03T10:00,22.1,155.0
2025-07-03T11:00,23.0,307.0
2025-07-03T12:00,23.5,493.0
2025-07-03T13:00,23.9,251.0
2025-07-03T14:00,24.1,305.0
2025-07-03T15:00,24.0,395.0
2025-07-03T16:00,23.6,342.0
2025-07-03T17:00,23.3,231.0
2025-07-03T18:00,22.8,116.0
2025-07-03T19:00,21.7,32.0
2025-07-03T20:00,20.7,1.0
2025-07-03T21:00,19.8,0.0
2025-07-03T22:00,18.0,0.0
2025-07-03T23:00,17.2,0.0
2025-07-04T00:00,16.3,0.0
2025-07-04T01:00,15.7,0.0
2025-07-04T02:00,15.2,0.0
2025-07-04T03:00,14.6,0.0
2025-07-04T04:00,14.4,11.0
2025-07-04T05:00,14.9,80.0
2025-07-04T06:00,15.9,77.0
2025-07-04T07:00,16.6,46.0
2025-07-04T08:00,17.8,182.0
2025-07-04T09:00,19.1,371.0
2025-07-04T10:00,20.0,441.0
2025-07-04T11:00,20.7,430.0
2025-07-04T12:00,21.9,471.0
2025-07-04T13:00,22.4,585.0
2025-07-04T14:00,23.1,577.0
2025-07-04T15:00,23.6,414.0
2025-07-04T16:00,23.3,353.0
2025-07-04T17:00,23.3,191.0
2025-07-04T18:00,23.1,47.0
2025-07-04T19:00,22.6,9.0
2025-07-04T20:00,22.2,0.0
2025-07-04T21:00,21.4,0.0
2025-07-04T22:00,20.3,0.0
2025-07-04T23:00,19.3,0.0
2025-07-05T00:00,17.9,0.0
2025-07-05T01:00,17.4,0.0
2025-07-05T02:00,16.6,0.0
2025-07-05T03:00,15.4,0.0
2025-07-05T04:00,15.1,9.0
2025-07-05T05:00,15.9,59.0
2025-07-05T06:00,18.3,126.0
2025-07-05T07:00,20.6,333.0
2025-07-05T08:00,22.7,469.0
2025-07-05T09:00,25.1,460.0
2025-07-05T10:00,26.4,473.0
2025-07-05T11:00,27.3,430.0
2025-07-05T12:00,27.5,367.0
2025-07-05T13:00,27.9,370.0
2025-07-05T14:00,27.5,129.0
2025-07-05T15:00,27.4,84.0
2025-07-05T16:00,27.3,143.0
2025-07-05T17:00,26.9,155.0
2025-07-05T18:00,26.6,64.0
2025-07-05T19:00,26.0,15.0
2025-07-05T20:00,24.4,1.0
2025-07-05T21:00,23.3,0.0
2025-07-05T22:00,22.0,0.0
2025-07-05T23:00,21.1,0.0
2025-07-06T00:00,20.5,0.0
2025-07-06T01:00,20.2,0.0
2025-07-06T02:00,19.8,0.0
2025-07-06T03:00,19.0,0.0
2025-07-06T04:00,18.9,1.0
2025-07-06T05:00,19.5,3.0
2025-07-06T06:00,20.4,16.0
2025-07-06T07:00,21.2,79.0
2025-07-06T08:00,22.6,239.0
2025-07-06T09:00,24.8,539.0
2025-07-06T10:00,26.3,428.0
2025-07-06T11:00,27.3,340.0
2025-07-06T12:00,28.1,408.0
2025-07-06T13:00,28.6,225.0
2025-07-06T14:00,28.4,71.0
2025-07-06T15:00,27.5,30.0
2025-07-06T16:00,27.1,7.0
2025-07-06T17:00,25.9,11.0
2025-07-06T18:00,25.0,6.0
2025-07-06T19:00,23.6,0.0
2025-07-06T20:00,22.8,0.0
2025-07-06T21:00,22.1,0.0
2025-07-06T22:00,21.1,0.0
2025-07-06T23:00,20.6,0.0
2025-07-07T00:00,19.7,0.0
2025-07-07T01:00,18.7,0.0
2025-07-07T02:00,18.0,0.0
2025-07-07T03:00,17.4,0.0
2025-07-07T04:00,17.4,0.0
2025-07-07T05:00,17.5,0.2
2025-07-07T06:00,17.7,4.0
2025-07-07T07:00,18.0,4.2
2025-07-07T08:00,18.7,21.5
2025-07-07T09:00,19.2,12.0
2025-07-07T10:00,18.5,2.2
2025-07-07T11:00,19.7,101.8
2025-07-07T12:00,20.0,76.0
2025-07-07T13:00,19.9,30.0
2025-07-07T14:00,21.1,230.0
2025-07-07T15:00,23.0,451.2
2025-07-07T16:00,20.4,1.2
2025-07-07T17:00,19.7,1.2
2025-07-07T18:00,19.6,8.2
2025-07-07T19:00,19.3,3.8
2025-07-07T20:00,19.0,0.0
2025-07-07T21:00,17.2,0.0
2025-07-07T22:00,17.3,0.0
2025-07-07T23:00,16.6,0.0
2025-07-08T00:00,16.3,0.0
2025-07-08T01:00,15.5,0.0
2025-07-08T02:00,15.4,0.0
2025-07-08T03:00,15.1,0.0
2025-07-08T04:00,14.6,0.0
2025-07-08T05:00,14.2,1.8
2025-07-08T06:00,14.1,18.8
2025-07-08T07:00,15.0,69.2
2025-07-08T08:00,16.4,143.8
2025-07-08T09:00,17.3,100.8
2025-07-08T10:00,18.3,97.5
2025-07-08T11:00,19.0,126.8
2025-07-08T12:00,19.7,327.0
2025-07-08T13:00,19.5,96.5
2025-07-08T14:00,19.2,182.5
2025-07-08T15:00,20.3,126.8
2025-07-08T16:00,20.7,252.0
2025-07-08T17:00,20.3,132.8
2025-07-08T18:00,19.7,34.2
2025-07-08T19:00,19.3,13.2
2025-07-08T20:00,18.9,0.2
2025-07-08T21:00,18.3,0.0
2025-07-08T22:00,17.7,0.0
2025-07-08T23:00,16.9,0.0
2025-07-09T00:00,16.5,0.0
2025-07-09T01:00,16.2,0.0
2025-07-09T02:00,15.8,0.0
2025-07-09T03:00,15.7,0.0
2025-07-09T04:00,15.6,0.2
2025-07-09T05:00,15.7,5.8
2025-07-09T06:00,16.0,11.5
2025-07-09T07:00,16.4,13.2
2025-07-09T08:00,16.6,17.2
2025-07-09T09:00,17.1,13.8
2025-07-09T10:00,17.5,14.0
2025-07-09T11:00,18.8,35.2
2025-07-09T12:00,18.5,16.2
2025-07-09T13:00,19.7,48.2
2025-07-09T14:00,19.4,171.2
2025-07-09T15:00,20.4,135.0
2025-07-09T16:00,20.7,110.8
2025-07-09T17:00,20.5,105.0
2025-07-09T18:00,19.9,29.8
2025-07-09T19:00,19.2,9.2
2025-07-09T20:00,18.5,0.2
2025-07-09T21:00,18.2,0.0
2025-07-09T22:00,17.6,0.0
2025-07-09T23:00,17.0,0.0
2025-07-10T00:00,17.0,0.0
2025-07-10T01:00,16.7,0.0
2025-07-10T02:00,16.3,0.0
2025-07-10T03:00,16.1,0.0
2025-07-10T04:00,15.8,1.2
2025-07-10T05:00,15.4,20.5
2025-07-10T06:00,15.8,36.0
2025-07-10T07:00,17.0,146.2
2025-07-10T08:00,18.7,249.0
2025-07-10T09:00,20.2,337.0
2025-07-10T10:00,21.3,430.0
2025-07-10T11:00,22.4,448.5
2025-07-10T12:00,18.9,186.5
2025-07-10T13:00,19.4,16.5
2025-07-10T14:00,20.1,104.5
2025-07-10T15:00,19.9,28.0
2025-07-10T16:00,20.1,85.0
2025-07-10T17:00,20.2,53.0
2025-07-10T18:00,20.1,47.2
2025-07-10T19:00,19.0,12.0
2025-07-10T20:00,18.8,0.0
2025-07-10T21:00,18.0,0.0
2025-07-10T22:00,17.7,0.0
2025-07-10T23:00,17.1,0.0
2025-07-11T00:00,16.0,0.0
2025-07-11T01:00,15.5,0.0
2025-07-11T02:00,14.9,0.0
2025-07-11T03:00,14.0,0.0
2025-07-11T04:00,13.9,4.5
2025-07-11T05:00,14.2,18.8
2025-07-11T06:00,15.2,65.2
2025-07-11T07:00,16.9,257.2
2025-07-11T08:00,18.9,299.5
2025-07-11T09:00,20.1,318.8
2025-07-11T10:00,21.5,191.0
2025-07-11T11:00,23.0,381.2
